,Title,Price,Original_Price,Discount,Link,Rating,Brand,Category,Price_Tier
121,CNP Derma+ Answer Active Boost 1:1 Ampule 30ml Set (+15ml),31.72,46.0,31.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724783,4.8,CNP,Ampoule,Mid
122,Beauty of Joseon Radiance Cleansing Balm 100mL,19.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220715371,4.8,Beauty,Cleanser,Budget
123,BIOHEAL BOH Probioderm 3D Lifting Ampoule 30mL Special Set (+3D Lifting Cream 20mL),33.04,41.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121786,4.9,BIOHEAL,Serum,Mid
124,Dr.G Royal Black Snail Special Set (First Essence 165mL+Cream 50mL+Eye Cream 10mL+Cream Mask Sheet 1ea),66.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220414647,4.7,Dr.G,Essence,Luxury
125,ONE THING Houttuynia Cordata Extract 300ml,16.2,24.0,32.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430371,,ONE,Toner,Budget
126,Purito Seoul Mighty Bamboo Panthenol Cream 100mL,18.4,23.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724704,4.8,Purito,Cream,Budget
127,mixsoon Bean Essence 50mL (+Centella Asiatica Essence 20mL),31.5,35.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220615136,4.7,mixsoon,Essence,Mid
128,ZEROID Intensive Lotion 160ml Set (+Cream 25ml),31.45,37.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026417,5.0,ZEROID,Cream,Mid
129,BIOHEAL BOH Probioderm 3D Lifting Cream 50ml Refill Set (+Cream Mask Sheet 2ea),44.27,82.0,46.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430134,,BIOHEAL,Serum,Premium
130,Purito Seoul Wonder Releaf Centella Serum Unscented 60ml,18.4,23.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624128,4.7,Purito,Serum,Budget
131,ROUND LAB 1025 Dokdo Cleanser 150mL Double Pack,31.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230217718,4.8,ROUND,Cleanser,Mid
132,Dr.G Black Snail Retinol Ampoule 50ml Special Set (+Cream 15ml+Tone Up Sun Cream 2ml),24.48,34.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240422999,4.7,Dr.G,Sunscreen,Mid
133,REJURAN Derma Healer Pore Tightening Ampoule 30ml Set (+Ampoule 2ml*5ea+Toner Pad 2P*2ea),31.94,55.0,42.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430144,4.7,REJURAN,Toner,Mid
134,MEDIHEAL Vitamin C Brightening Serum 40mL double set,30.4,49.0,38.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026560,4.8,MEDIHEAL,Serum,Mid
135,LANEIGE Cream Skin 170mL (+50mL),31.2,39.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925584,4.8,LANEIGE,Cream,Mid
136,Beauty of Joseon Revive Eye Serum Ginseng + Retinol 30mL,17.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220816048,4.7,Beauty,Serum,Budget
137,Haruharu wonder Black Rice Moisture 5.5 Soft Cleansing Gel 100ml,11.9,17.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA221116713,4.7,Haruharu,Cream,Budget
138,AHC 10 Revolution Real Eye Cream For Face 35mL Double Set,31.25,46.0,32.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920357,4.8,AHC,Cream,Mid
139,LANEIGE Water Bank BlueHA 2 Step Essential Set,58.5,78.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220414411,4.9,LANEIGE,Set,Premium
140,primera Youth Radiance Vitatinol Serum 21g (+Serum 7g),37.6,47.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240423308,4.8,primera,Serum,Mid
141,Olive Young Care Plus Spot Cover Patch Calming 252 Counts,18.65,21.0,11.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121579,4.9,Olive,Cream,Budget
142,SKIN1004 Madagascar Centella Light Cleansing Oil 200mL,15.92,22.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220113369,4.7,SKIN1004,Cleanser,Budget
143,numbuzin No. 5+ Vitamin Boosting Essential Toner 200mL,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121733,4.7,numbuzin,Toner,Mid
144,Beauty of Joseon Dynasty Cream 100mL,34.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322503,4.9,Beauty,Cream,Mid
145,CNP Derma+ Answer Active Boost 1:1 Ampule 30ml Set (+15ml),31.72,46.0,31.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724783,4.8,CNP,Ampoule,Mid
146,Beauty of Joseon Radiance Cleansing Balm 100mL,19.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220715371,4.8,Beauty,Cleanser,Budget
147,BIOHEAL BOH Probioderm 3D Lifting Ampoule 30mL Special Set (+3D Lifting Cream 20mL),33.04,41.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121786,4.9,BIOHEAL,Serum,Mid
148,Dr.G Royal Black Snail Special Set (First Essence 165mL+Cream 50mL+Eye Cream 10mL+Cream Mask Sheet 1ea),66.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220414647,4.7,Dr.G,Essence,Luxury
149,ONE THING Houttuynia Cordata Extract 300ml,16.2,24.0,32.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430371,,ONE,Toner,Budget
150,Purito Seoul Mighty Bamboo Panthenol Cream 100mL,18.4,23.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724704,4.8,Purito,Cream,Budget
151,mixsoon Bean Essence 50mL (+Centella Asiatica Essence 20mL),31.5,35.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220615136,4.7,mixsoon,Essence,Mid
152,ZEROID Intensive Lotion 160ml Set (+Cream 25ml),31.45,37.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026417,5.0,ZEROID,Cream,Mid
153,BIOHEAL BOH Probioderm 3D Lifting Cream 50ml Refill Set (+Cream Mask Sheet 2ea),44.27,82.0,46.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430134,,BIOHEAL,Serum,Premium
154,Purito Seoul Wonder Releaf Centella Serum Unscented 60ml,18.4,23.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624128,4.7,Purito,Serum,Budget
155,ROUND LAB 1025 Dokdo Cleanser 150mL Double Pack,31.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230217718,4.8,ROUND,Cleanser,Mid
156,Dr.G Black Snail Retinol Ampoule 50ml Special Set (+Cream 15ml+Tone Up Sun Cream 2ml),24.48,34.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240422999,4.7,Dr.G,Sunscreen,Mid
157,REJURAN Derma Healer Pore Tightening Ampoule 30ml Set (+Ampoule 2ml*5ea+Toner Pad 2P*2ea),31.94,55.0,42.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430144,4.7,REJURAN,Toner,Mid
158,MEDIHEAL Vitamin C Brightening Serum 40mL double set,30.4,49.0,38.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026560,4.8,MEDIHEAL,Serum,Mid
159,LANEIGE Cream Skin 170mL (+50mL),31.2,39.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925584,4.8,LANEIGE,Cream,Mid
160,Beauty of Joseon Revive Eye Serum Ginseng + Retinol 30mL,17.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220816048,4.7,Beauty,Serum,Budget
161,Haruharu wonder Black Rice Moisture 5.5 Soft Cleansing Gel 100ml,11.9,17.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA221116713,4.7,Haruharu,Cream,Budget
162,AHC 10 Revolution Real Eye Cream For Face 35mL Double Set,31.25,46.0,32.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920357,4.8,AHC,Cream,Mid
163,LANEIGE Water Bank BlueHA 2 Step Essential Set,58.5,78.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220414411,4.9,LANEIGE,Set,Premium
164,primera Youth Radiance Vitatinol Serum 21g (+Serum 7g),37.6,47.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240423308,4.8,primera,Serum,Mid
165,Olive Young Care Plus Spot Cover Patch Calming 252 Counts,18.65,21.0,11.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121579,4.9,Olive,Cream,Budget
166,SKIN1004 Madagascar Centella Light Cleansing Oil 200mL,15.92,22.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220113369,4.7,SKIN1004,Cleanser,Budget
167,numbuzin No. 5+ Vitamin Boosting Essential Toner 200mL,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121733,4.7,numbuzin,Toner,Mid
168,Round Lab 1025 Dokdo Toner 200ml Set (+Toner 50ml),18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210002228,4.8,Round,Toner,Budget
169,numbuzin No. 5 Glutathione Vitamin Concentrated Serum 30ml Set (+1ml*10ea),21.55,28.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329448,4.8,numbuzin,Serum,Mid
170,BRINGGREEN Zinc Teca Trouble Serum 25mL+25mL Refill Double Set,27.41,46.0,40.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227075,4.8,BRINGGREEN,Serum,Mid
171,CKD Retino Collagen Low Molecular 300 Guasha Neck Cream 50mL 1+1 Special Set,52.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020858,4.7,CKD,Cream,Premium
172,INNISFREE Green Tea Amino Hydrating Cleansing Foam 150g,8.64,12.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920402,4.8,INNISFREE,Cleanser,Budget
173,fully Green Tomato Clay Pack Cleanser 120ml Set (+Scrunchie),21.46,28.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329173,4.9,fully,Cleanser,Mid
174,BIODANCE Collagen Mask To Foam Cleanser 150ml,22.27,29.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329179,5.0,BIODANCE,Cleanser,Mid
175,Anua PDRN Hyaluronic Capsule 100 Serum (1ml*10ea),22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925566,4.7,Anua,Serum,Mid
176,Isntree Ultra-Low Molecular Hyaluronic Acid Toner 300mL,16.54,25.0,34.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221288,4.7,Isntree,Serum,Budget
177,Haruharu wonder Centella Phyto & 5 Peptide Concentrate Cream 30mL,16.8,24.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322816,4.7,Haruharu,Cream,Budget
178,COSRX Advanced Snail 92 All In One Cream 100mL,25.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210000821,4.7,COSRX,Cream,Mid
179,BIOHEAL BOH Probioderm 3D Lifting Ampoule 30mL,33.04,41.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121554,4.7,BIOHEAL,Serum,Mid
180,BANILA CO Clean It Zero Original Cleansing Balm 100mL,18.96,24.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322771,4.9,BANILA,Cleanser,Budget
181,Arencia Rosehip Rice Mochi Cleanser 120g Set (+Blue Cleanser 15g),19.49,23.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227084,4.7,Arencia,Cleanser,Budget
182,CAREPLUS Scar Cover Spot Patch 102P (RENEWAL),7.49,8.0,6.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329364,4.7,CAREPLUS,Cream,Budget
183,â˜…2024 Awardsâ˜… ilso Super Melting Sebum Softener 150ml Set (+Cotton Pad 40P+Cooling Massager),34.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126608,4.7,â˜…2024,Toner,Mid
184,LANEIGE Water Bank Moisture Cream 45mL Special Set (+25mL),34.2,46.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221477,4.8,LANEIGE,Cream,Mid
185,Purito Seoul Oat-In Calming Gel Cream 100ml,12.8,16.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228767,4.8,Purito,Cream,Budget
186,ROUND LAB Pine Calming Cica Cleanser 150ml,15.93,21.0,24.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518667,4.6,ROUND,Cleanser,Budget
187,PHYSIOGEL DMT Facial Lotion 200ml Set (+Toner 50ml),23.73,44.0,46.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227383,5.0,PHYSIOGEL,Toner,Mid
188,ONE THING Houttuynia Cordata Extract,12.05,14.0,14.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210711331,4.6,ONE,Toner,Budget
189,ZEROID Soothing Cream 80ml Set (+Soothing Lotion 25ml+Daily Sun Cream 10ml),31.5,35.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250429856,,ZEROID,Sunscreen,Mid
190,Eqqualberry Swimming Pool Toner 155ml,20.3,29.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430413,,Eqqualberry,Toner,Mid
191,AXIS-Y Vegan Collagen Eye Serum 10ml,18.9,21.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624225,4.6,AXIS-Y,Serum,Budget
192,Round Lab 1025 Dokdo Toner 200ml Set (+Toner 50ml),18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210002228,4.8,Round,Toner,Budget
193,numbuzin No. 5 Glutathione Vitamin Concentrated Serum 30ml Set (+1ml*10ea),21.55,28.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329448,4.8,numbuzin,Serum,Mid
194,BRINGGREEN Zinc Teca Trouble Serum 25mL+25mL Refill Double Set,27.41,46.0,40.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227075,4.8,BRINGGREEN,Serum,Mid
195,CKD Retino Collagen Low Molecular 300 Guasha Neck Cream 50mL 1+1 Special Set,52.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020858,4.7,CKD,Cream,Premium
196,INNISFREE Green Tea Amino Hydrating Cleansing Foam 150g,8.64,12.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920402,4.8,INNISFREE,Cleanser,Budget
197,fully Green Tomato Clay Pack Cleanser 120ml Set (+Scrunchie),21.46,28.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329173,4.9,fully,Cleanser,Mid
198,BIODANCE Collagen Mask To Foam Cleanser 150ml,22.27,29.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329179,5.0,BIODANCE,Cleanser,Mid
199,Anua PDRN Hyaluronic Capsule 100 Serum (1ml*10ea),22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925566,4.7,Anua,Serum,Mid
200,Isntree Ultra-Low Molecular Hyaluronic Acid Toner 300mL,16.54,25.0,34.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221288,4.7,Isntree,Serum,Budget
201,Haruharu wonder Centella Phyto & 5 Peptide Concentrate Cream 30mL,16.8,24.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322816,4.7,Haruharu,Cream,Budget
202,COSRX Advanced Snail 92 All In One Cream 100mL,25.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210000821,4.7,COSRX,Cream,Mid
203,BIOHEAL BOH Probioderm 3D Lifting Ampoule 30mL,33.04,41.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121554,4.7,BIOHEAL,Serum,Mid
204,BANILA CO Clean It Zero Original Cleansing Balm 100mL,18.96,24.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240322771,4.9,BANILA,Cleanser,Budget
205,Arencia Rosehip Rice Mochi Cleanser 120g Set (+Blue Cleanser 15g),19.49,23.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227084,4.7,Arencia,Cleanser,Budget
206,CAREPLUS Scar Cover Spot Patch 102P (RENEWAL),7.49,8.0,6.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329364,4.7,CAREPLUS,Cream,Budget
207,â˜…2024 Awardsâ˜… ilso Super Melting Sebum Softener 150ml Set (+Cotton Pad 40P+Cooling Massager),34.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126608,4.7,â˜…2024,Toner,Mid
208,LANEIGE Water Bank Moisture Cream 45mL Special Set (+25mL),34.2,46.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221477,4.8,LANEIGE,Cream,Mid
209,Purito Seoul Oat-In Calming Gel Cream 100ml,12.8,16.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228767,4.8,Purito,Cream,Budget
210,ROUND LAB Pine Calming Cica Cleanser 150ml,15.93,21.0,24.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518667,4.6,ROUND,Cleanser,Budget
211,PHYSIOGEL DMT Facial Lotion 200ml Set (+Toner 50ml),23.73,44.0,46.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227383,5.0,PHYSIOGEL,Toner,Mid
212,ONE THING Houttuynia Cordata Extract,12.05,14.0,14.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210711331,4.6,ONE,Toner,Budget
213,ZEROID Soothing Cream 80ml Set (+Soothing Lotion 25ml+Daily Sun Cream 10ml),31.5,35.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250429856,,ZEROID,Sunscreen,Mid
214,Eqqualberry Swimming Pool Toner 155ml,20.3,29.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250430413,,Eqqualberry,Toner,Mid
215,AXIS-Y Vegan Collagen Eye Serum 10ml,18.9,21.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624225,4.6,AXIS-Y,Serum,Budget
216,Beauty of Joseon Green Plum Refreshing Cleanser 100mL,10.4,13.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220615256,4.7,Beauty,Mist,Budget
217,â˜…2024 Awardsâ˜… ISOI Blemish Care Serum 20ml Triple Set (+Eye & Wrinkle Patch 1 Set),46.54,63.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126614,4.7,â˜…2024,Spot Treatment,Premium
218,REJURAN Healer Turnover Active Cream 50mL,30.95,38.0,19.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220414304,4.8,REJURAN,Cream,Mid
219,Real Barrier Extreme Cream 70mL Special Set (+30mL),32.61,46.0,29.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121770,4.8,Real,Cream,Mid
220,ISOI Brightening Serum 20ml Double Pack (+Eye & Wrinkle Patch 1 Set),34.65,63.0,45.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329413,4.7,ISOI,Serum,Mid
221,Beauty of Joseon Glow Replenishing Rice Milk 150ml,18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240523666,4.8,Beauty,Lotion,Budget
222,ROUND LAB Birch Juice Moisturizing Cleanser 150ml Special Set (+Cream 20ml),18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210004517,4.8,ROUND,Cleanser,Budget
223,VT Reedle Shot 700 Essence 30mL,44.59,58.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231120884,4.8,VT,Essence,Premium
224,Arencia Holy Hyssop Serum 30 50g Set (+Spatula Pack Brush),21.6,36.0,40.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126616,4.5,Arencia,Serum,Mid
225,SKIN1004 Madagascar Centella Toning Toner 210mL,14.77,19.0,22.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220113375,4.8,SKIN1004,Toner,Budget
226,COSRX Advanced Snail 96 Mucin Power Essence 100 mL,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210000530,4.8,COSRX,Essence,Mid
227,medicube AGE-R PDRN Booster Gel 300ml,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250228706,4.8,medicube,Serum,Mid
228,ETUDE Soonjung 2x Barrier Intensive Cream 60ml,17.25,20.0,14.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250128321,4.9,ETUDE,Cream,Budget
229,Avajar Perfect V Lifting Premium Mask 1+1 Special Set,9.55,12.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA211112804,4.2,Avajar,Serum,Budget
230,AESTURA Atobarrier 365 Hydro Essence 200mL Special Set (+Cream 10ml+Cera-Hyal Ampoule 10ml),42.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250329240,5.0,AESTURA,Essence,Premium
231,beplain Mung Bean Cleansing Oil 200mL + 50mL Special Set,28.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230317992,4.8,beplain,Cleanser,Mid
232,ROUND LAB Soybean Panthenol Cream 80mL 1+1 Special Set,41.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820244,4.7,ROUND,Cream,Premium
